id,category,matched_actions,scene_id,persona_id,query
N844,日历+导航,查询日程；跳转日程；跳转去导航,schedule_location_navigation,field_sales_worker,早会不能迟到，想早点看路线，想要一个日程导航卡片，把接下来的安排和时间放在一起，点一下能看日程，同时点一下直接进入去公司的导航，信息简单点就行。
N845,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,gen_z_student,午休前想放点舒缓音乐，给我来个音乐闹钟卡片，让我睡前能快速进入常听歌单，另外把起床提醒和闹钟入口放在一起，赶时间时也方便用。
N846,闹钟+运动健康,跳转睡眠页；跳转闹钟,sleep_alarm_adjust,young_chronic_medication_user,明天有早安排，想先核对睡眠和闹钟。帮我做个作息调整小组件，把睡眠状态放上去，点一下进入睡眠页，再把闹钟入口留出来，方便确认明早时间，临时要用时别绕太多层。
N847,相机+导航,跳转到相机界面；跳转去导航,spot_shooting_return,short_trip_errand_user,今天外拍不想来回找应用，想要一个外拍导航小组件，点一下就能开相机，别让我现场再找，同时显示当前位置后可以马上导航回家。
N848,导航+系统设置,跳转去导航；一键开启省电模式,low_battery_trip_guard,car_commuter,准备回家，想尽量少耗电，给我做个返程保障小组件，需要返程时能直接打开回家导航，同时电量紧张时能马上切到省电状态，别让我来回切应用。
N849,天气+相机,查询天气状况；跳转到相机界面,weather_photo_prep,urban_fashion_woman,准备出门取景，怕天气突然变，想整一个摄影准备小组件，把当前天气和空气情况放上去，另外点一下就能开相机，别让我现场再找。
N850,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,coffee_regular,晚上想听点轻松的早点睡。给我来个晚安小组件，让我从卡片直接打开助眠音乐，再让我看完安排后能直接去看闹钟，最好一眼就能看明白。
N851,天气+相机,查询天气状况；跳转到相机界面,weather_photo_prep,urban_fashion_woman,周末约了外拍，想整一个摄影准备小组件，先看看天气是否适合在外面待一阵，另外让我少点几步就能进入相机。
N852,电池+导航,跳转到电池设置页面；跳转去导航,low_battery_trip_guard,delivery_ride_worker,做个回家电量卡片，跑完最后一单准备返程，告诉我剩余电量，点一下再看电池详情，另外点一下就能开始回家导航，赶时间时也方便用。
N853,日历+运动健康,查询日程；跳转日程；跳转锻炼时长页,schedule_sport_readiness,internet_overtime_worker,准备按日程去锻炼。帮我做个锻炼计划卡片，让我看清今天还有什么安排，也能打开日程，另外先看看今天的训练记录，再决定下一步。
N854,备忘录+导航,跳转到备忘录；跳转去导航,memo_location_navigation,freelance_creator,备忘里的事情处理完了。想要一个办事返程卡片，把出门前要带的东西列出来，也能打开备忘录，同时从当前位置直接导航回家。
N855,电池+位置,跳转到电池设置页面,low_battery_safety_contact,night_market_vendor,做个外出安全小组件，在陌生地方发现手机电量不多，先看看手机还剩多少电，再决定后面的安排，再显示我此刻的位置，别让我手动再找，操作尽量直接一点。
N856,运动健康+音乐,跳转锻炼时长页；跳转到每日30首和收藏页面,sport_music_control,freelance_home_worker,帮我做个运动音乐卡片，健身时不想来回切应用，显示今天的活动进度，点一下查看锻炼详情，另外让我运动时能快速进入常听音乐，操作尽量直接一点。
N857,闹钟+运动健康,跳转睡眠页；跳转闹钟,sleep_alarm_adjust,retired_senior,准备睡觉前想看看最近休息情况。麻烦做个早起睡眠卡片，让我快速确认最近睡得怎么样，另外点一下就能打开明早的闹钟，赶时间时也方便用。
N858,电池+导航,跳转到电池设置页面；跳转去导航,low_battery_trip_guard,night_market_vendor,晚上准备回家，担心导航中途没电。来个低电量返程卡片，告诉我剩余电量，点一下再看电池详情，同时显示当前位置后可以马上导航回家，赶时间时也方便用。
N859,天气+位置,查询天气状况,weather_location_shooting_decision,delivery_ride_worker,出门办事时想判断周围天气。做个当前位置天气卡片，把当前位置作为后续安排的参考，另外先看看天气是否适合在外面待一阵，赶时间时也方便用。
N860,位置+导航,跳转去导航,current_location_navigation,novice_driver,晚上结束工作准备回去。给我做个当前位置卡片，显示我此刻的位置，别让我手动再找，再点一下就能开始回家导航，把最重要的放前面。
N861,日历+备忘录,跳转到备忘录；查询日程；跳转日程,car_maintenance_due,office_worker,准备安排一次车辆检查，给我做个车辆事务卡片，显示最近的保养记录和备忘入口，同时先显示最近一项日程和开始时间，最好一眼就能看明白。
N862,日历+系统设置,查询日程；跳转日程；开启专注免打扰开关；模式切换（免打扰、睡眠、学习）,focus_before_meeting,senior_programmer,弄个会前小组件，周末晚上六点半有评审会，把接下来的会议时间列出来，也保留日程入口，再保留一个专注开关，避免中途被打断，最好一眼就能看明白。
N863,备忘录+闹钟,跳转到备忘录；跳具体的tab页（跳转世界时钟、秒表、计时器）,pet_fed_tracker,new_parent,准备给猫添粮，又怕重复喂。我想要一个宠物照护卡片，把今天有没有喂过的记录带上，点一下能看备忘，再把计时器放在顺手的位置，赶时间时也方便用。
N864,音乐+系统设置,跳转到每日30首和收藏页面,headset_music_shortcut,mobile_gamer,想整一个通勤听歌小组件，上车后不想再翻手机，让我一眼确认蓝牙耳机是否已连接，另外把收藏歌单入口放在最顺手的位置，别让我来回切应用。
N865,日历+系统设置,查询日程；跳转日程；开启专注免打扰开关；模式切换（免打扰、睡眠、学习）,focus_before_meeting,senior_programmer,弄个会前小组件，准备进会议室，不想再被消息打断，显示临近会议的名称和时间，并留一个日程入口，同时把模式切换放在顺手的位置。
N866,备忘录+闹钟,跳转到备忘录；跳具体的tab页（跳转世界时钟、秒表、计时器）,memo_timed_reminder,new_parent,麻烦做个定时待办小组件，做饭和洗衣要同时盯着，先列出备忘里的重点事项和提醒时间，再需要倒计时时能少点几步，操作尽量直接一点。
N867,备忘录+相机,跳转到备忘录；跳转到相机界面,photo_trip_check,co_renting_young_adult,准备外拍，怕漏带东西。帮我做个外拍准备小组件吧，把备忘中的注意事项放在一起，再到地方后能快速打开相机。
N868,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,coffee_regular,想整一个晚安小组件，加班结束后脑子还停不下来，让我睡前能快速进入常听歌单，另外让我看完安排后能直接去看闹钟，最好一眼就能看明白。
N869,运动健康+系统设置,跳转锻炼时长页；开启专注免打扰开关；模式切换（免打扰、睡眠、学习）,sport_focus_mode,gen_z_student,户外运动时不方便频繁看手机。给我来个运动专注卡片，显示步数、运动时间和消耗情况，另外开会或训练前可以直接打开免打扰，别让我来回切应用。
N870,天气+相机,查询天气状况；跳转到相机界面,weather_photo_prep,urban_fashion_woman,周末约了外拍，帮我做个摄影准备小组件吧，显示天气现象和体感，方便决定怎么准备，同时点一下就能开相机，别让我现场再找，信息简单点就行。
N871,位置+导航,跳转去导航,current_location_navigation,novice_driver,忙完手上的事，不想再找当前位置。想要一个返程小组件，让我先确认自己现在在哪儿，同时留一个明显的回家导航入口，把最重要的放前面。
N872,备忘录+导航,跳转到备忘录；跳转去导航,memo_location_navigation,freelance_creator,帮我做个备忘导航小组件，备忘里的事情处理完了，显示清单标题、内容和备忘录入口，同时需要返程时能直接打开回家导航，临时要用时别绕太多层。
N873,天气+位置,查询天气状况,weather_location_shooting_decision,night_market_vendor,到陌生地方后想先看当前位置和天气，来个位置天气卡片，显示我此刻的位置，别让我手动再找，同时显示天气现象和体感，方便决定怎么准备，最好一眼就能看明白。
N874,天气+电池,查询天气状况；跳转到电池设置页面,weather_battery_protect,delivery_ride_worker,做个设备保护小组件，下雨天要长时间用手机，把天气现象、体感和预警放在一起，再显示剩余电量和充电状态，点一下能看电池详情。
N875,天气+相机,查询天气状况；跳转到相机界面,weather_photo_prep,urban_fashion_woman,今晚准备去做外拍，想整一个外拍天气卡片，让我先看天气和温度，再决定是否出门，再把相机入口放上去，适合时马上开拍，最好一眼就能看明白。
N876,相机+导航,跳转到相机界面；跳转去导航,spot_shooting_return,short_trip_errand_user,帮我做个外拍导航小组件，短视频拍摄结束后想直接回家，到地方后能快速打开相机，再显示当前位置后可以马上导航回家，把最重要的放前面。
N877,天气+备忘录,跳转到备忘录；查询天气状况,trip_luggage_weather,household_stockpiler,想要一个出行清单卡片，今晚要出趟门，行李还没收完，把出门前要带的东西列出来，也能打开备忘录，同时告诉我出门时是什么天气，有预警就提醒，操作尽量直接一点。
N878,电话+位置,拨打电话,low_battery_safety_contact,forgetful_living_senior,晚上回去得晚，想先报个平安。请帮我做个安全联系卡片，让我一眼看到当前所在地点，同时让我不用翻通讯录就能联系家里，最好一眼就能看明白。
N879,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,gen_z_student,晚上想听点轻松的早点睡，给我来个晚安小组件，点一下打开我常听的助眠歌单，再让我顺手核对起床闹钟。
N880,日历+电话,查询日程；跳转日程；拨打电话,schedule_quick_contact,office_worker,临时可能会晚到几分钟，给我做个会议联络小组件，把会议名称、开始时间和日程入口放在一起，另外需要改计划时能马上打电话说明，别让我来回切应用。
N881,备忘录+相机,跳转到备忘录；跳转到相机界面,photo_trip_check,co_renting_young_adult,想整一个器材备忘卡片，到了现场要马上开拍，把备忘里的准备清单带上，点一下能查看原文，同时点一下就能开相机，别让我现场再找，赶时间时也方便用。
N882,音乐+系统设置,跳转到每日30首和收藏页面,headset_music_shortcut,mobile_gamer,想整一个音乐快捷卡片，准备做家务，想边听歌边收拾，让我一眼确认蓝牙耳机是否已连接，再保留一个音乐入口，随手就能打开，操作尽量直接一点。
N883,备忘录+导航,跳转到备忘录；跳转去导航,memo_location_navigation,freelance_creator,跑完最后一个地点想直接返程。给我做个备忘导航小组件，先告诉我清单还缺什么，点一下看详情，再点一下就能开始回家导航，操作尽量直接一点。
N884,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,coffee_regular,晚上想听点轻松的早点睡，给我来个音乐闹钟卡片，点一下打开我常听的助眠歌单，同时让我顺手核对起床闹钟，最好一眼就能看明白。
N885,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,fitness_runner,给我做个晚安小组件，加班结束后脑子还停不下来，把晚间常听的音乐放在顺手的位置，再显示最近的起床提醒，并能打开闹钟，最好一眼就能看明白。
N886,天气+电池,查询天气状况；跳转到电池设置页面,weather_battery_protect,frequent_business_traveler,帮我做个天气电量卡片，下雨天要长时间用手机，把天气现象、体感和预警放在一起，同时把当前电量、充电状态和电池入口放在一起，信息简单点就行。
N887,相机+导航,跳转到相机界面；跳转去导航,spot_shooting_return,frequent_business_traveler,到地方要马上开拍，拍完就返程，想要一个外拍导航小组件，留一个相机入口，到点就能开始拍，另外让我少点几步就能导航回家，别让我来回切应用。
N888,电话+位置,拨打电话,low_battery_safety_contact,forgetful_living_senior,我想要一个位置联络卡片，晚上回去得晚，想先报个平安，把当前位置作为后续安排的参考，再把常用联系人和拨号入口放在一起，最好一眼就能看明白。
N889,运动健康+系统设置,跳转锻炼时长页；开启专注免打扰开关；模式切换（免打扰、睡眠、学习）,sport_focus_mode,fitness_runner,给我做个运动专注卡片，户外运动时不方便频繁看手机，让我先确认今天练了多久，也能进入运动记录，再把专注模式入口放上去，开始前直接切换，我想少点几下。
N890,备忘录+运动健康,跳转到备忘录；跳转锻炼时长页,memo_sport_execution,young_chronic_medication_user,照着备忘去锻炼时总要来回切应用。帮我做个锻炼清单卡片，显示备忘里的安排，并保留备忘录入口，另外先看看今天的训练记录，再决定下一步，操作尽量直接一点。
N891,电池+位置,跳转到电池设置页面,low_battery_safety_contact,car_commuter,给我做个外出安全小组件，跑单途中电量偏低，想先确认自己位置，先看看手机还剩多少电，再决定后面的安排，另外把出发位置和当前位置放在一起，操作尽量直接一点。
N892,电话+电池,跳转到电池设置页面；拨打电话,low_battery_safety_contact,car_commuter,给我做个低电量联络卡片，跑单途中快没电，想先留好联络方式，告诉我剩余电量，点一下再看电池详情，另外把常用联系人和拨号入口放在一起。
N893,相机+位置,跳转到相机界面,spot_shooting_return,short_trip_errand_user,给我做个外拍位置卡片，走到陌生街区想随手拍一下，显示我此刻的位置，别让我手动再找，再让我少点几步就能进入相机，临时要用时别绕太多层。
N894,日历+导航,查询日程；跳转日程；跳转去导航,schedule_location_navigation,field_sales_worker,周末一早要去公司参加培训会，想要一个上班行程小组件，显示下一项安排的名称、时间和日程入口，另外把当前位置到公司的路线入口放在一起，信息简单点就行。
N895,日历+运动健康,查询日程；跳转日程；跳转锻炼时长页,schedule_sport_readiness,internet_overtime_worker,准备按日程去锻炼，帮我做个锻炼计划卡片，让我看清今天还有什么安排，也能打开日程，同时显示今天的活动进度，点一下查看锻炼详情。
N896,天气+位置,查询天气状况,weather_location_shooting_decision,night_market_vendor,在外面选拍摄地点，拿不准天气。做个当前位置天气卡片，把当前所在位置放上去，另外让我先看天气和温度，再决定是否出门，赶时间时也方便用。
N897,日历+运动健康,查询日程；跳转日程；跳转锻炼时长页,schedule_sport_readiness,internet_overtime_worker,下班后计划运动，不确定今天练得够不够，给我做个锻炼计划卡片，先告诉我下一件事几点开始，并能进入日程，同时把运动时长和当前状态放上去，把最重要的放前面。
N898,日历+相机,查询日程；跳转日程；跳转到相机界面,spot_shooting_return,college_exam_student,今天有几个拍摄时间点，想整一个到点开拍小组件，让我看清今天还有什么安排，也能打开日程，再到地方后能快速打开相机，信息简单点就行。
N899,备忘录+运动健康,跳转到备忘录；跳转锻炼时长页,memo_sport_execution,retired_senior,今天的训练计划还没做完。请帮我做个锻炼清单卡片，显示备忘里的安排，并保留备忘录入口，另外显示今天的活动进度，点一下查看锻炼详情，操作尽量直接一点。
N900,日历+相机,查询日程；跳转日程；跳转到相机界面,spot_shooting_return,college_exam_student,拍摄安排快到了，想整一个拍摄日程卡片，让我看清今天还有什么安排，也能打开日程，另外把相机入口放上去，适合时马上开拍。
N901,运动健康+音乐,跳转锻炼时长页；跳转到每日30首和收藏页面,sport_music_control,freelance_home_worker,开始运动前想先确认状态。给我做个训练听歌小组件，让我先确认今天练了多久，也能进入运动记录，同时让我运动时能快速进入常听音乐，我想少点几下。
N902,闹钟+系统设置,跳转闹钟；模式切换（免打扰、睡眠、学习）,bedtime_tomorrow_plan,gen_z_student,晚上不想再被消息吵到，给我来个睡前设置卡片，把起床提醒和闹钟入口放在一起，再准备休息时能直接切到睡眠模式，把最重要的放前面。
N903,备忘录+系统设置,跳转到备忘录；开启专注免打扰开关；模式切换（免打扰、睡眠、学习）,memo_focus_setup,office_worker,给我做个收尾小组件，准备集中处理一批待办，把备忘里的待办和提醒时间带上，点一下能进备忘录，再保留一个专注开关，避免中途被打断，最好一眼就能看明白。
N904,闹钟+运动健康,跳转睡眠页；跳转闹钟,sleep_alarm_adjust,retired_senior,我想要一个睡眠闹钟卡片，昨晚睡得有点晚，明早还得早起，显示入睡、醒来时间和总睡眠时长，再把起床提醒和闹钟入口放在一起，操作尽量直接一点。
N905,备忘录+导航,跳转到备忘录；跳转去导航,memo_location_navigation,freelance_creator,临时办事结束，不想再找路线。给我做个回家事项卡片，让我快速过一遍准备清单和提醒，同时从当前位置直接导航回家，最好一眼就能看明白。
N906,日历+运动健康,查询日程；跳转日程；跳转锻炼时长页,schedule_sport_readiness,internet_overtime_worker,给我做个训练日程小组件，晚上有训练安排，想先看看今天状态，让我先确认行程时间，点一下再看详情，再把本次运动时长和热量放在一起，临时要用时别绕太多层。
N907,电话+位置,拨打电话,low_battery_safety_contact,forgetful_living_senior,我想要一个位置联络卡片，一个人在外面，想让家里知道位置，显示当前位置，方便家里人知道我在哪，另外紧急时能一键打给家里人，别让我来回切应用。
N908,音乐+系统设置,模式切换（免打扰、睡眠、学习）；跳转到每日30首和收藏页面,music_focus_sleep,mobile_gamer,晚上看完书准备休息。给我来个晚间音乐卡片，准备睡觉时少点几步就能安静下来，同时让我睡前能快速进入常听歌单，临时要用时别绕太多层。
N909,日历+运动健康,查询日程；跳转日程；跳转锻炼时长页,schedule_sport_readiness,internet_overtime_worker,下班后计划运动，不确定今天练得够不够。想要一个训练日程小组件，把明天的安排和提醒时间带上，另外让我快速看运动数据和完成情况，我想少点几下。
N910,日历+系统设置,查询日程；跳转日程；开启专注免打扰开关；模式切换（免打扰、睡眠、学习）,focus_before_meeting,senior_programmer,来个会前小组件，下一场客户会快开始了，让我先看清几点开什么会，点一下还能进日程，再让我少点几步就能开启专注，别让我来回切应用。
N911,备忘录+闹钟,跳转到备忘录；跳具体的tab页（跳转世界时钟、秒表、计时器）,pet_fed_tracker,new_parent,今天家里人轮流照顾宠物，请帮我做个宠物记录卡片，把宠物照护记录和提醒放在一起，再需要计时时能直接打开计时器，把最重要的放前面。
N912,备忘录+闹钟,跳转到备忘录；跳具体的tab页（跳转世界时钟、秒表、计时器）,memo_timed_reminder,new_parent,我想要一个定时待办小组件，忙起来总记不住下一件事，显示备忘内容和最近提醒，方便继续处理，同时把计时器入口放上去，点一下就能开始准备，赶时间时也方便用。
N913,闹钟+音乐,跳转到每日30首和收藏页面；跳转闹钟,sleep_music_alarm,coffee_regular,加班结束后脑子还停不下来。想整一个晚安小组件，点一下进入收藏歌单，不用再找音乐，同时把闹钟入口留出来，方便确认明早时间。
N914,日历+导航,查询日程；跳转日程；跳转去导航,schedule_location_navigation,frequent_business_traveler,下一项安排在公司，快到出发时间了。帮我做个日程导航卡片，显示下一项安排的名称、时间和日程入口，同时点一下直接进入去公司的导航，把最重要的放前面。
N915,日历+天气,查询日程；跳转日程；查询天气状况,schedule_weather_prep,field_sales_worker,今天要去外面参加项目同步会，给我做个行程天气卡片，把接下来的会议时间列出来，也保留日程入口，同时让我先看天气和温度，再决定是否出门，我想少点几下。
N916,相机+位置,跳转到相机界面,spot_shooting_return,short_trip_errand_user,给我做个外拍位置卡片，做街拍时要确认当前地点，把出发位置和当前位置放在一起，再让我从卡片直接进入相机，信息简单点就行。
N917,天气+相机,查询天气状况；跳转到相机界面,weather_photo_prep,urban_fashion_woman,想整一个外拍天气卡片，准备出门取景，怕天气突然变，把当前天气和空气情况放上去，同时让我少点几步就能进入相机，赶时间时也方便用。
N918,备忘录+导航,跳转到备忘录；跳转去导航,memo_location_navigation,freelance_creator,给我做个备忘导航小组件，临时办事结束，不想再找路线，让我快速过一遍准备清单和提醒，再让我少点几步就能导航回家，赶时间时也方便用。
N919,天气+备忘录,跳转到备忘录；查询天气状况,trip_luggage_weather,market_grocery_buyer,今晚要出趟门，行李还没收完，我想要一个行李天气小组件，把出门前要带的东西列出来，也能打开备忘录，再把会不会下雨和天气提醒放在一起，我想少点几下。
N920,电话+位置,拨打电话,low_battery_safety_contact,forgetful_living_senior,到陌生地方后需要尽快联系家人。麻烦做个位置联络卡片，显示我此刻的位置，别让我手动再找，同时留一个快速拨号入口，方便随时报平安，别让我来回切应用。
N921,电池+导航,跳转到电池设置页面；跳转去导航,low_battery_trip_guard,delivery_ride_worker,手机电量不多了还得赶回家。来个回家电量卡片，让我先确认手机还有多少电，也能进入电池设置，同时把回家路线入口放上去，把最重要的放前面。
N922,日历+运动健康,查询日程；跳转日程；跳转锻炼时长页,schedule_sport_readiness,internet_overtime_worker,准备按日程去锻炼，想要一个锻炼计划卡片，先显示最近一项日程和开始时间，另外把本次运动时长和热量放在一起，临时要用时别绕太多层。
N923,电池+相机,跳转到电池设置页面；跳转到相机界面,shooting_battery_check,college_exam_student,给我来个开拍准备卡片，出门拍摄前发现电量一般，把电量状态放在最显眼的位置，也保留详情入口，同时点一下就能开相机，别让我现场再找，操作尽量直接一点。
N924,闹钟+运动健康,跳转睡眠页；跳转闹钟,sleep_alarm_adjust,young_chronic_medication_user,准备睡觉前想看看最近休息情况。想要一个早起睡眠卡片，显示睡眠时长和综合状态，同时把闹钟入口留出来，方便确认明早时间，别让我来回切应用。
N925,位置+导航,跳转去导航,current_location_navigation,novice_driver,到陌生地方后想确认返程路线，想要一个位置导航卡片，让我一眼看到当前所在地点，同时需要返程时能直接打开回家导航，最好一眼就能看明白。
N926,运动健康+音乐,跳转锻炼时长页；跳转到每日30首和收藏页面,sport_music_control,freelance_home_worker,准备去跑步，想顺手放点常听的歌，帮我做个运动音乐卡片，看看今天的运动状态和锻炼时长，点一下能看详情，同时把常听歌单放上去，少翻几层页面，我想少点几下。
N927,备忘录+运动健康,跳转到备忘录；跳转锻炼时长页,memo_sport_execution,retired_senior,麻烦做个运动待办小组件，最近想按计划把运动坚持下来，先列出备忘里的重点事项和提醒时间，再显示步数、运动时间和消耗情况。
N928,电池+导航,跳转到电池设置页面；跳转去导航,low_battery_trip_guard,car_commuter,帮我做个低电量返程卡片，手机电量不多了还得赶回家，把当前电量、充电状态和电池入口放在一起，另外把回家路线入口放上去，别让我来回切应用。
N929,相机+导航,跳转到相机界面；跳转去导航,spot_shooting_return,frequent_business_traveler,给我做个拍摄返程卡片，准备在外面拍一会儿，结束后直接回去，保留一个明显的拍摄入口，另外让我少点几步就能导航回家，信息简单点就行。
N930,天气+电话,查询天气状况；拨打电话,weather_care_contact,night_market_vendor,家里人今天要出门。来个天气关怀卡片，显示会不会下雨，有恶劣天气就标出来，同时把常用联系人和拨号入口放在一起，我想少点几下。
N931,日历+导航,查询日程；跳转日程；跳转去导航,schedule_location_navigation,field_sales_worker,今晚一早要去公司参加家长会。给我做个上班行程小组件，显示下一项安排的名称、时间和日程入口，同时把当前位置到公司的路线入口放在一起，我想少点几下。
N932,电池+导航,跳转到电池设置页面；跳转去导航,low_battery_trip_guard,car_commuter,跑完最后一单准备返程，帮我做个回家电量卡片，显示剩余电量和充电状态，点一下能看电池详情，另外留一个明显的回家导航入口，赶时间时也方便用。
N933,位置+导航,跳转去导航,current_location_navigation,novice_driver,想要一个返程小组件，忙完手上的事，不想再找当前位置，让我一眼看到当前所在地点，再让我从卡片直接开始返程导航，最好一眼就能看明白。
N934,相机+位置,跳转到相机界面,spot_shooting_return,short_trip_errand_user,在外面看到不错的取景点，帮我做个外拍位置卡片，让我先确认自己现在在哪儿，另外把相机入口放上去，适合时马上开拍，信息简单点就行。
N935,备忘录+相机,跳转到备忘录；跳转到相机界面,photo_trip_check,co_renting_young_adult,想整一个外拍准备小组件，到了现场要马上开拍，显示清单标题、内容和备忘录入口，另外准备好后点一下直接开相机，临时要用时别绕太多层。
N936,日历+运动健康,查询日程；跳转日程；跳转锻炼时长页,schedule_sport_readiness,internet_overtime_worker,下班后计划运动，不确定今天练得够不够。帮我做个锻炼计划卡片，把接下来的安排和时间放在一起，点一下能看日程，同时让我快速看运动数据和完成情况，把最重要的放前面。
N937,电池+系统设置,跳转到电池设置页面；一键开启省电模式,low_battery_outdoor,senior_programmer,今天要在外面跑一整天，弄个出门续航卡片，让我先确认手机还有多少电，也能进入电池设置，另外电量偏低时让我少点一步就能省电。
N938,备忘录+电话,跳转到备忘录；拨打电话,memo_call_briefing,new_parent,我想要一个联络要点卡片，马上要和客户沟通，让我在联系对方前快速看一遍备忘，另外留一个一键联系入口，方便马上沟通，临时要用时别绕太多层。
N939,闹钟+运动健康,跳转睡眠页；跳转闹钟,sleep_alarm_adjust,young_chronic_medication_user,准备睡觉前想看看最近休息情况。想要一个睡眠闹钟卡片，显示昨晚睡了多久，点一下能看睡眠详情，再把明早的闹钟入口放上去，点一下能查看，临时要用时别绕太多层。
N940,音乐+系统设置,跳转到每日30首和收藏页面,headset_music_shortcut,mobile_gamer,给我来个音乐快捷卡片，准备做家务，想边听歌边收拾，把耳机连接和电量状态放在一起，再留一个常听歌单入口，戴上耳机就能打开，信息简单点就行。
N941,相机+位置,跳转到相机界面,spot_shooting_return,frequent_business_traveler,给我做个取景小组件，走到陌生街区想随手拍一下，让我先确认自己现在在哪儿，再准备好后点一下直接开相机，操作尽量直接一点。
N942,日历+备忘录+闹钟,跳转到备忘录；查询日程；跳转日程；跳转闹钟,sleep_next_day_duration_forecast,office_worker,明早安排多，怕漏掉待办和起床时间。想要一个睡前计划小组件，把备忘里的待办和提醒时间带上，点一下能进备忘录，先告诉我下一件事几点开始，并能进入日程，同时把闹钟入口留出来，方便确认明早时间。
N943,天气+备忘录,跳转到备忘录；查询天气状况,trip_luggage_weather,newlywed_household_manager,周末要出趟门，行李还没收完。想要一个出行清单卡片，先告诉我清单还缺什么，点一下看详情，另外看看当地天气、体感温度和会不会下雨，把最重要的放前面。
N944,音乐+系统设置,跳转到每日30首和收藏页面,headset_music_shortcut,fitness_runner,准备做家务，想边听歌边收拾。想要一个通勤听歌小组件，显示左右耳机和耳机盒的电量情况，另外点一下打开每日推荐或收藏歌单，最好一眼就能看明白。
N945,日历+导航,查询日程；跳转日程；跳转去导航,schedule_location_navigation,field_sales_worker,今晚一早要去公司参加部门例会，想要一个上班行程小组件，先显示最近一项日程和开始时间，再让我从当前位置马上开始去公司导航。
N946,相机+导航,跳转到相机界面；跳转去导航,spot_shooting_return,short_trip_errand_user,想要一个开拍回家卡片，准备在外面拍一会儿，结束后直接回去，把相机入口放上去，适合时马上开拍，同时从当前位置直接导航回家，最好一眼就能看明白。
N947,电话+位置,拨打电话,low_battery_safety_contact,forgetful_living_senior,一个人在外面，想让家里知道位置。请帮我做个安全联系卡片，把当前所在位置放上去，同时让我不用翻通讯录就能联系家里，操作尽量直接一点。
N948,位置+导航,跳转去导航,current_location_navigation,novice_driver,帮我做个返程小组件，到陌生地方后想确认返程路线，把出发位置和当前位置放在一起，再需要返程时能直接打开回家导航。
N949,电话+位置,拨打电话,low_battery_safety_contact,forgetful_living_senior,晚上回去得晚，想先报个平安，麻烦做个报平安小组件，显示当前位置，方便家里人知道我在哪，另外把常用联系人和拨号入口放在一起，我想少点几下。
N950,运动健康+系统设置,跳转锻炼时长页；开启专注免打扰开关；模式切换（免打扰、睡眠、学习）,sport_focus_mode,gen_z_student,今晚训练安排比较紧。想整一个训练模式小组件，把运动时长和当前状态放上去，同时开会或训练前可以直接打开免打扰。
N951,日历+电话,查询日程；跳转日程；拨打电话,schedule_quick_contact,office_worker,帮我做个安排确认卡片，下一项日程需要提前联系对方，把会议安排和具体时间放上去，点一下能核对日程，再需要时能直接给对方打电话，我想少点几下。
N952,备忘录+相机,跳转到备忘录；跳转到相机界面,photo_trip_check,co_renting_young_adult,准备外拍，怕漏带东西。帮我做个拍摄清单卡片吧，把备忘里的准备清单带上，点一下能查看原文，再到地方后能快速打开相机。
N953,闹钟+运动健康,跳转睡眠页；跳转闹钟,sleep_alarm_adjust,young_chronic_medication_user,最近总觉得没睡够，想要一个早起睡眠卡片，显示睡眠时长和综合状态，再显示最近的起床提醒，并能打开闹钟。
N954,备忘录+电话,跳转到备忘录；拨打电话,memo_call_briefing,new_parent,准备给房东打电话确认事情，麻烦做个沟通准备小组件，先列出备忘里的关键内容和待确认事项，同时保留快速联系按钮，临时有事能及时沟通，操作尽量直接一点。
N955,天气+位置,查询天气状况,weather_location_shooting_decision,delivery_ride_worker,到陌生地方后想先看当前位置和天气，弄个户外决策小组件，让我一眼看到当前所在地点，再让我先看天气和温度，再决定是否出门，把最重要的放前面。
N956,天气+电话,查询天气状况；拨打电话,weather_care_contact,night_market_vendor,看到家那边天气不太好，做个天气联系卡片，让我先确认天气状况和风险提醒，再让我不用翻通讯录就能联系家里，最好一眼就能看明白。
N957,日历+天气,查询日程；跳转日程；查询天气状况,schedule_weather_prep,frequent_business_traveler,下午要赶去客户那边，给我做个日程天气卡片，先告诉我下一场会是什么时候，还能直接看日程，另外把会不会下雨和天气提醒放在一起，把最重要的放前面。
N958,电池+相机,跳转到电池设置页面；跳转到相机界面,shooting_battery_check,college_exam_student,想整一个开拍准备卡片，到现场后想直接开拍，显示剩余电量和充电状态，点一下能看电池详情，同时把相机入口放上去，适合时马上开拍，操作尽量直接一点。
N959,天气+备忘录,跳转到备忘录；查询天气状况,trip_luggage_weather,market_grocery_buyer,今晚要出趟门，行李还没收完，我想要一个行李天气小组件，把备忘里的准备清单带上，点一下能查看原文，同时看看当地天气、体感温度和会不会下雨，临时要用时别绕太多层。
